customer_id,signup_date,last_purchase_date,age_group,gender,province,acquisition_channel,num_purchases,avg_order_value_zar,total_clv_zar,customer_segment,churned,email_opt_in
CUST02469,2021-03-09,2022-07-27,25-34,Male,Gauteng,Organic,18,150.0,2700.0,Lapsed,0,1
CUST02470,2021-08-02,2023-05-24,unknown,Female,Gauteng,Google Search,7,699.57,4896.98,Lapsed,0,0
CUST02471,2022-02-22,2023-08-01,35-44,Female,Western Cape,Google Search,8,1129.93,9039.4,High Value,0,1
CUST02472,2020-10-02,2021-06-08,18-24,Female,Limpopo,Email,15,414.05,6210.72,Lapsed,1,1
CUST02473,2021-01-06,2022-04-27,25-34,Female,Limpopo,Email,4,938.57,3754.27,Lapsed,1,1
CUST02474,2022-11-22,2023-05-28,45-54,Female,Gauteng,Meta Facebook,2,624.85,1249.69,Lapsed,1,1
CUST02475,2022-12-01,2024-02-28,35-44,Other,Gauteng,Google Search,4,987.74,3950.95,Lapsed,0,0
CUST02476,2022-08-04,2024-05-11,25-34,Male,Gauteng,Meta Facebook,1,551.62,551.62,Lapsed,0,1
CUST02477,2020-08-04,2020-09-27,35-44,Male,KwaZulu-Natal,Meta Instagram,4,925.02,3700.1,Lapsed,1,1
CUST02478,2020-02-14,2020-12-02,25-34,Male,KwaZulu-Natal,Google Search,9,666.14,5995.22,Lapsed,0,1
CUST02479,2021-04-20,2022-02-01,unknown,Female,Gauteng,Google Search,3,957.73,2873.18,Lapsed,1,1
CUST02480,2020-08-09,2021-12-27,18-24,Male,Gauteng,Google Search,3,467.43,1402.28,Lapsed,1,1
CUST02481,2020-04-28,2020-09-20,35-44,Female,Limpopo,Meta Facebook,12,628.68,7544.14,Lapsed,0,0
CUST02482,2021-09-11,2023-07-07,55+,Female,KwaZulu-Natal,Meta Facebook,9,661.1,5949.91,Lapsed,0,1
CUST02483,2020-07-10,2020-10-14,unknown,Female,KwaZulu-Natal,Meta Facebook,2,1225.23,2450.47,Lapsed,1,0
CUST02484,2021-02-17,2021-03-17,18-24,Female,KwaZulu-Natal,Meta Facebook,1,922.24,922.24,Lapsed,1,0
CUST02485,2020-08-05,2020-10-25,25-34,Female,Gauteng,Meta Facebook,2,666.02,1332.04,Lapsed,1,0
CUST02486,2022-07-04,2023-04-06,18-24,Female,Gauteng,Meta Instagram,2,1058.29,2116.58,Lapsed,0,1
CUST02487,2020-08-27,2022-05-26,45-54,Female,Limpopo,Google Display,5,832.88,4164.38,Lapsed,1,1
CUST02488,2022-04-28,2022-11-26,35-44,Male,Gauteng,Google Search,12,537.6,6451.25,Lapsed,0,1
CUST02489,2021-04-09,2022-11-02,35-44,Male,Western Cape,Organic,4,999.56,3998.25,Lapsed,1,1
CUST02490,2021-11-28,2021-12-10,55+,Male,Western Cape,Meta Instagram,3,1538.69,4616.06,Lapsed,1,1
CUST02491,2020-05-25,2020-06-19,35-44,Male,Gauteng,Google Search,7,962.82,6739.73,Lapsed,1,1
CUST02492,2021-01-18,2022-08-09,35-44,Female,Eastern Cape,Meta Instagram,1,1117.71,1117.71,Lapsed,1,0
CUST02493,2021-08-02,2023-03-21,55+,Other,Western Cape,Google Search,3,515.61,1546.84,Lapsed,1,1
CUST02494,2020-05-27,2020-06-13,25-34,Female,Eastern Cape,Google Display,10,764.51,7645.05,Lapsed,1,1
CUST02495,2021-06-18,2022-07-15,45-54,Male,Eastern Cape,Google Search,2,402.07,804.14,Lapsed,1,0
CUST02496,2022-12-22,2024-02-17,45-54,Female,Limpopo,Organic,6,456.27,2737.63,Lapsed,1,1
CUST02497,2022-04-24,2022-04-24,25-34,Male,unknown,Google Search,10,1027.97,10279.65,High Value,0,1
CUST02498,2021-04-17,2022-07-03,35-44,Male,KwaZulu-Natal,Meta Facebook,3,757.42,2272.25,Lapsed,1,1
CUST02499,2022-09-24,2023-09-19,35-44,Male,Gauteng,Email,2,967.2,1934.4,Lapsed,1,1
CUST02500,2020-11-30,2022-04-18,25-34,Female,Gauteng,Meta Facebook,17,800.79,13613.39,Lapsed,1,1
CUST02501,2022-04-01,2024-02-28,35-44,Female,Eastern Cape,Organic,1,1210.01,1210.01,Lapsed,1,0
CUST02502,2021-02-08,2021-02-23,55+,Male,Gauteng,Meta Facebook,1,932.69,932.69,Lapsed,1,1
CUST02503,2021-07-12,2023-01-01,35-44,Female,Gauteng,Google Search,4,671.96,2687.85,Lapsed,0,1
CUST02504,2021-10-05,2023-03-27,unknown,Female,Western Cape,Google Search,12,649.36,7792.3,Lapsed,1,1
CUST02505,2022-02-19,2022-11-06,25-34,Male,Gauteng,Email,5,1412.39,7061.97,Lapsed,0,0
CUST02506,2020-10-17,2021-02-05,25-34,Female,Limpopo,Meta Facebook,5,823.17,4115.87,Lapsed,1,1
CUST02507,2021-09-11,2022-03-27,35-44,Female,Gauteng,Google Search,12,903.31,10839.69,Lapsed,1,1
CUST02508,2020-12-14,2022-10-05,45-54,Male,Eastern Cape,Email,3,991.8,2975.39,Lapsed,0,1
CUST02509,2022-09-16,2023-10-07,35-44,Male,Western Cape,Organic,6,1015.93,6095.59,Lapsed,1,1
CUST02510,2022-01-11,2022-04-21,55+,Male,Western Cape,Meta Facebook,2,1136.6,2273.2,Lapsed,1,1
CUST02511,2020-08-02,2020-09-24,35-44,Female,Gauteng,Google Search,4,676.1,2704.42,Lapsed,1,1
CUST02512,2021-11-05,2022-11-04,18-24,Female,Gauteng,Meta Instagram,4,775.43,3101.7,Lapsed,1,1
CUST02513,2020-09-29,2022-06-27,unknown,Female,Gauteng,Google Display,3,759.99,2279.96,Lapsed,1,1
CUST02514,2022-09-02,2024-07-01,55+,Other,Gauteng,Google Search,7,963.18,6742.24,Lapsed,1,1
CUST02515,2021-08-30,2023-06-09,25-34,Female,KwaZulu-Natal,Google Search,6,403.68,2422.06,Lapsed,0,1
CUST02516,2020-11-14,2020-12-13,25-34,Female,Western Cape,Email,5,956.89,4784.43,Lapsed,1,1
CUST02517,2022-09-27,2023-02-20,18-24,Female,Gauteng,Google Search,1,1213.98,1213.98,Lapsed,1,0
CUST02518,2020-06-13,2021-12-05,25-34,Female,KwaZulu-Natal,Email,3,454.19,1362.56,Lapsed,0,1
CUST02519,2020-04-30,2020-05-23,25-34,Other,KwaZulu-Natal,Email,8,1158.01,9264.1,High Value,1,1
CUST02520,2020-11-06,2021-04-07,25-34,Male,Limpopo,Google Search,1,1338.71,1338.71,Lapsed,1,1
CUST02521,2021-09-05,2022-06-04,18-24,Male,Gauteng,Google Search,6,927.4,5564.43,Lapsed,1,1
CUST02522,2022-11-07,2022-12-17,25-34,Female,Gauteng,Organic,6,717.08,4302.5,Lapsed,1,1
CUST02523,2021-09-26,2022-01-03,25-34,Male,Limpopo,Meta Facebook,3,919.71,2759.12,Lapsed,0,1
CUST02524,2022-01-04,2023-08-23,45-54,Male,Gauteng,Meta Facebook,4,518.0,2072.0,Lapsed,1,1
CUST02525,2020-03-26,2021-03-10,35-44,Male,KwaZulu-Natal,Google Search,3,616.25,1848.76,Lapsed,0,0
CUST02526,2022-05-06,2022-09-07,35-44,Male,Eastern Cape,Google Display,10,896.33,8963.27,Lapsed,1,1
CUST02527,2020-01-23,2020-12-18,18-24,Male,Western Cape,Email,13,747.04,9711.47,Lapsed,0,1
CUST02528,2021-08-02,2023-01-11,55+,Male,KwaZulu-Natal,Google Search,2,518.08,1036.15,Lapsed,1,1
CUST02529,2021-10-23,2023-07-18,25-34,Male,KwaZulu-Natal,Google Search,3,1012.56,3037.67,Lapsed,0,1
CUST02530,2021-08-22,2021-12-20,35-44,Male,unknown,Meta Instagram,8,716.86,5734.86,Lapsed,0,1
CUST02531,2022-02-28,2023-10-29,45-54,Female,KwaZulu-Natal,Meta Facebook,7,927.01,6489.07,Lapsed,1,1
CUST02532,2020-06-12,2021-03-23,18-24,Male,Western Cape,Organic,2,853.12,1706.24,Lapsed,1,1
CUST02533,2021-01-23,2022-03-22,25-34,Male,Western Cape,Google Search,6,886.84,5321.02,Lapsed,1,1
CUST02534,2022-12-16,2024-04-10,25-34,Female,Western Cape,Google Search,8,682.87,5462.97,Lapsed,1,1
CUST02535,2020-07-09,2022-02-13,25-34,Male,Gauteng,Google Search,2,430.54,861.09,Lapsed,1,1
CUST02536,2022-10-09,2023-10-29,25-34,Male,Eastern Cape,Meta Instagram,3,727.31,2181.94,Lapsed,0,1
CUST02537,2020-09-10,2021-08-02,35-44,Male,KwaZulu-Natal,Google Search,4,894.12,3576.49,Lapsed,1,1
CUST02538,2022-11-29,2023-01-31,18-24,Male,KwaZulu-Natal,Meta Facebook,1,839.09,839.09,Lapsed,1,1
CUST02539,2021-05-18,2022-07-11,25-34,Female,Gauteng,Meta Instagram,2,959.31,1918.62,Lapsed,1,1
CUST02540,2021-05-26,2021-12-25,35-44,Male,Gauteng,Meta Instagram,2,1015.89,2031.77,Lapsed,1,1
CUST02541,2022-01-30,2023-06-18,35-44,Female,Gauteng,Meta Instagram,8,641.99,5135.91,Lapsed,1,1
CUST02542,2020-06-01,2021-12-08,35-44,Female,Eastern Cape,Google Display,1,650.46,650.46,Lapsed,0,0
CUST02543,2020-09-29,2022-05-26,18-24,Male,Gauteng,Email,2,819.46,1638.91,Lapsed,0,1
CUST02544,2022-12-22,2023-12-12,18-24,Female,unknown,Organic,11,813.3,8946.29,Lapsed,0,1
CUST02545,2021-10-21,2022-04-01,25-34,Female,Western Cape,Meta Facebook,1,1092.18,1092.18,Lapsed,0,1
CUST02546,2021-07-30,2022-07-07,55+,Male,Eastern Cape,Meta Instagram,4,1158.97,4635.87,Lapsed,1,0
CUST02547,2020-08-20,2021-01-03,25-34,Female,KwaZulu-Natal,Meta Facebook,5,633.05,3165.25,Lapsed,1,1
CUST02548,2022-06-09,2023-10-16,55+,Male,Limpopo,Email,3,1431.11,4293.32,Lapsed,1,1
CUST02549,2022-08-06,2023-09-06,25-34,Female,Limpopo,Meta Facebook,13,1088.28,14147.69,High Value,0,1
CUST02550,2020-03-14,2021-11-17,25-34,Other,unknown,Meta Facebook,4,1009.93,4039.71,Lapsed,0,1
CUST02551,2021-08-23,2023-01-12,25-34,Female,Gauteng,Google Search,6,1141.1,6846.58,Lapsed,0,1
CUST02552,2020-10-02,2021-03-11,35-44,Female,Gauteng,Organic,1,930.29,930.29,Lapsed,1,0
CUST02553,2021-11-08,2022-01-26,18-24,Male,Western Cape,Meta Facebook,10,894.37,8943.7,Lapsed,0,0
CUST02554,2021-01-14,2021-02-02,55+,Male,Gauteng,Google Search,10,1401.26,14012.64,High Value,1,1
CUST02555,2021-02-12,2022-03-21,25-34,Female,Gauteng,Organic,7,599.59,4197.12,Lapsed,1,1
CUST02556,2020-08-28,2022-07-04,45-54,Female,Eastern Cape,Organic,1,890.81,890.81,Lapsed,1,0
CUST02557,2021-11-12,2022-11-30,25-34,Female,Western Cape,Email,3,968.09,2904.27,Lapsed,0,1
CUST02558,2022-06-20,2023-03-31,18-24,Female,Western Cape,Meta Facebook,1,1148.27,1148.27,Lapsed,0,0
CUST02559,2021-01-06,2021-09-01,18-24,Female,KwaZulu-Natal,Email,3,906.03,2718.08,Lapsed,1,1
CUST02560,2021-03-24,2022-06-13,35-44,Male,Gauteng,Google Search,6,1005.87,6035.24,Lapsed,1,1
CUST02561,2021-12-07,2022-06-03,45-54,Female,Gauteng,Google Display,1,784.06,784.06,Lapsed,1,1
CUST02562,2022-11-08,2023-08-24,35-44,Male,Western Cape,Google Display,1,762.2,762.2,Lapsed,1,1
CUST02563,2021-04-28,2022-08-25,25-34,Male,Gauteng,Google Search,1,686.38,686.38,Lapsed,1,1
CUST02564,2022-07-27,2023-02-18,25-34,Male,Gauteng,Meta Facebook,2,1017.23,2034.45,Lapsed,1,0
CUST02565,2020-01-31,2020-11-07,35-44,Male,Gauteng,Email,4,617.67,2470.69,Lapsed,0,0
CUST02566,2020-11-06,2021-10-13,25-34,Male,Limpopo,Meta Facebook,3,1549.88,4649.65,Lapsed,1,1
CUST02567,2022-06-30,2022-07-28,unknown,Female,KwaZulu-Natal,Google Display,4,578.22,2312.89,Lapsed,1,1
CUST02568,2022-11-06,2023-08-01,25-34,Female,KwaZulu-Natal,Google Search,3,488.75,1466.25,Lapsed,1,1
CUST02569,2020-04-20,2020-08-20,18-24,Female,Gauteng,Meta Facebook,7,726.96,5088.69,Lapsed,1,0
CUST02570,2020-11-15,2021-01-14,45-54,Female,Western Cape,Meta Instagram,4,857.26,3429.02,Lapsed,1,1
CUST02571,2020-05-30,2021-01-25,25-34,Male,Limpopo,Google Search,5,1035.33,5176.67,Lapsed,0,1
CUST02572,2021-12-30,2022-06-28,35-44,Male,Limpopo,Meta Instagram,3,591.28,1773.84,Lapsed,1,1
CUST02573,2020-02-25,2021-10-18,25-34,Male,Gauteng,Google Display,7,403.57,2824.98,Lapsed,0,1
CUST02574,2022-08-29,2023-03-18,unknown,Female,Western Cape,Google Search,3,891.15,2673.44,Lapsed,1,1
CUST02575,2021-02-13,2021-11-11,35-44,Female,Gauteng,Meta Facebook,5,636.7,3183.48,Lapsed,0,0
CUST02576,2022-09-23,2023-02-12,45-54,Male,Gauteng,Meta Instagram,1,613.08,613.08,Lapsed,1,1
CUST02577,2021-06-05,2022-01-22,35-44,Female,Gauteng,Google Display,12,277.77,3333.27,Lapsed,1,0
CUST02578,2021-09-19,2022-04-27,25-34,Female,Gauteng,Meta Facebook,4,825.19,3300.78,Lapsed,1,1
CUST02579,2020-06-20,2021-07-02,18-24,Male,Western Cape,Email,1,728.88,728.88,Lapsed,1,1
CUST02580,2022-08-12,2023-08-17,25-34,Female,Gauteng,Meta Instagram,1,1322.17,1322.17,Lapsed,1,0
CUST02581,2022-08-11,2024-06-26,55+,Male,Gauteng,Google Search,9,808.65,7277.86,Lapsed,1,1
CUST02582,2022-03-08,2024-01-27,25-34,Male,KwaZulu-Natal,Meta Facebook,4,1117.41,4469.64,Lapsed,1,0
CUST02583,2022-10-26,2023-01-28,18-24,Other,Western Cape,Meta Facebook,2,736.06,1472.13,Lapsed,1,1
CUST02584,2020-11-23,2022-06-24,45-54,Male,Gauteng,Meta Instagram,5,558.87,2794.35,Lapsed,0,1
CUST02585,2021-09-04,2022-12-06,25-34,Female,KwaZulu-Natal,Google Search,4,1293.62,5174.49,Lapsed,1,1
CUST02586,2022-04-23,2023-07-08,25-34,Female,Limpopo,Google Search,4,668.86,2675.45,Lapsed,1,0
CUST02587,2021-07-06,2023-01-23,55+,Male,Gauteng,Google Search,2,1013.38,2026.76,Lapsed,1,1
CUST02588,2020-06-05,2021-10-11,35-44,Other,Gauteng,Email,4,242.75,970.99,Lapsed,0,1
CUST02589,2022-08-16,2023-04-12,unknown,Female,unknown,Google Search,5,657.78,3288.92,Lapsed,1,1
CUST02590,2021-04-08,2023-02-18,35-44,Female,Gauteng,Google Search,4,924.12,3696.49,Lapsed,1,1
CUST02591,2021-09-17,2022-09-29,55+,Male,Gauteng,Google Search,1,1017.43,1017.43,Lapsed,1,1
CUST02592,2021-07-14,2021-08-27,18-24,Other,Gauteng,Meta Instagram,7,862.02,6034.13,Lapsed,1,0
CUST02593,2022-03-14,2022-11-11,45-54,Male,Gauteng,Google Search,3,971.15,2913.44,Lapsed,1,0
CUST02594,2021-02-18,2022-01-06,35-44,Female,Western Cape,Google Search,8,753.14,6025.15,Lapsed,0,1
CUST02595,2020-04-16,2021-09-20,35-44,Male,Gauteng,Google Search,2,1305.31,2610.63,Lapsed,1,0
CUST02596,2020-03-21,2020-06-13,25-34,Male,Gauteng,Organic,1,1219.43,1219.43,Lapsed,1,1
CUST02597,2021-01-15,2021-12-10,unknown,Female,Limpopo,Meta Instagram,7,1072.63,7508.39,Lapsed,0,1
CUST02598,2022-07-09,2023-07-12,45-54,Male,Eastern Cape,Google Search,4,697.65,2790.6,Lapsed,1,1
CUST02599,2021-10-13,2022-05-02,25-34,Male,Gauteng,Meta Instagram,2,1150.0,2299.99,Lapsed,0,1
CUST02600,2020-02-01,2021-01-06,18-24,Female,KwaZulu-Natal,Google Display,1,484.37,484.37,Lapsed,1,1
CUST02601,2022-01-02,2022-11-09,25-34,Male,Western Cape,Meta Facebook,1,839.95,839.95,Lapsed,1,0
CUST02602,2021-05-23,2023-03-19,35-44,Male,Western Cape,Google Display,2,1014.64,2029.27,Lapsed,1,1
CUST02603,2021-05-25,2022-05-17,18-24,Female,Gauteng,Meta Facebook,6,300.16,1800.93,Lapsed,1,0
CUST02604,2021-04-25,2022-09-29,18-24,Male,Western Cape,Google Search,2,1144.33,2288.66,Lapsed,0,1
CUST02605,2022-02-05,2023-05-07,18-24,Other,Gauteng,Google Display,1,686.47,686.47,Lapsed,1,1
CUST02606,2021-09-10,2022-12-03,18-24,Male,Western Cape,Google Search,18,1012.98,18233.58,High Value,1,1
CUST02607,2021-08-06,2021-10-29,35-44,Male,KwaZulu-Natal,Google Display,7,726.62,5086.34,Lapsed,1,1
CUST02608,2021-03-08,2021-05-05,35-44,Female,Gauteng,Google Search,4,1587.05,6348.18,Lapsed,1,1
CUST02609,2021-07-14,2022-04-27,55+,Female,KwaZulu-Natal,Email,5,823.09,4115.47,Lapsed,1,1
CUST02610,2020-09-18,2021-07-16,25-34,Female,Limpopo,Email,7,808.58,5660.07,Lapsed,1,0
CUST02611,2022-02-01,2023-10-27,45-54,Male,Gauteng,Email,1,743.48,743.48,Lapsed,1,1
CUST02612,2020-09-03,2021-12-11,35-44,Female,KwaZulu-Natal,Google Search,7,1013.03,7091.24,Lapsed,1,1
CUST02613,2020-09-19,2022-04-24,35-44,Female,Eastern Cape,Meta Instagram,1,520.06,520.06,Lapsed,0,1
CUST02614,2020-12-02,2022-06-04,25-34,Male,Western Cape,Google Search,8,678.85,5430.84,Lapsed,1,1
CUST02615,2020-05-16,2021-04-23,18-24,Male,Western Cape,Google Search,4,993.8,3975.18,Lapsed,0,0
CUST02616,2021-03-24,2022-10-23,45-54,Male,KwaZulu-Natal,Email,2,563.39,1126.79,Lapsed,0,1
CUST02617,2021-05-29,2023-03-20,45-54,Male,Gauteng,Meta Instagram,4,936.3,3745.18,Lapsed,1,1
CUST02618,2022-12-09,2023-04-29,25-34,Male,Western Cape,Google Display,1,581.14,581.14,Lapsed,1,1
CUST02619,2022-06-29,2023-01-01,18-24,Female,Western Cape,Meta Instagram,13,955.76,12424.92,Lapsed,1,1
CUST02620,2020-05-25,2021-05-18,35-44,Male,Western Cape,Google Search,6,1001.53,6009.15,Lapsed,1,1
CUST02621,2022-01-27,2023-12-27,55+,Other,Western Cape,Google Display,7,1132.55,7927.87,Lapsed,1,0
CUST02622,2022-10-04,2023-10-21,45-54,Female,KwaZulu-Natal,Meta Facebook,4,629.87,2519.48,Lapsed,1,1
CUST02623,2021-04-08,2022-04-13,35-44,Male,unknown,Meta Instagram,4,1109.53,4438.1,Lapsed,0,1
CUST02624,2021-05-28,2021-12-14,25-34,Female,Gauteng,Google Search,1,999.1,999.1,Lapsed,1,0
CUST02625,2022-12-23,2023-05-01,35-44,Female,KwaZulu-Natal,Google Display,1,980.31,980.31,Lapsed,0,1
CUST02626,2021-09-07,2023-04-07,25-34,Female,Western Cape,Meta Facebook,5,811.57,4057.87,Lapsed,1,1
CUST02627,2022-09-25,2022-11-15,25-34,Female,Western Cape,Meta Facebook,10,674.32,6743.22,Lapsed,0,1
CUST02628,2022-03-01,2023-09-08,35-44,Female,Western Cape,Organic,5,754.27,3771.36,Lapsed,1,1
CUST02629,2022-11-18,2024-06-23,18-24,Male,Gauteng,Google Search,5,1144.99,5724.97,Lapsed,1,0
CUST02630,2021-03-12,2023-01-08,18-24,Male,Gauteng,Organic,2,363.79,727.58,Lapsed,0,1
CUST02631,2021-01-05,2022-01-30,unknown,Male,Gauteng,Google Search,2,1049.26,2098.51,Lapsed,0,0
CUST02632,2021-05-29,2022-06-26,45-54,Other,KwaZulu-Natal,Email,3,1136.47,3409.42,Lapsed,1,1
CUST02633,2022-03-26,2023-12-02,25-34,Male,KwaZulu-Natal,Google Search,3,237.82,713.45,Lapsed,0,1
CUST02634,2022-05-21,2022-06-21,25-34,Female,Western Cape,Email,24,785.68,18856.38,Lapsed,1,1
CUST02635,2021-04-04,2021-08-08,25-34,Male,Gauteng,Email,6,634.36,3806.14,Lapsed,0,1
CUST02636,2022-05-30,2022-11-11,25-34,Male,Gauteng,Email,6,792.53,4755.18,Lapsed,1,1
CUST02637,2022-12-11,2023-11-12,35-44,Female,Gauteng,Google Search,3,756.29,2268.86,Lapsed,0,1
CUST02638,2020-09-04,2022-03-31,25-34,Female,Western Cape,Meta Instagram,1,605.53,605.53,Lapsed,1,1
CUST02639,2020-05-13,2020-07-24,25-34,Male,Gauteng,Google Search,3,955.07,2865.2,Lapsed,1,1
CUST02640,2021-07-23,2022-10-13,35-44,Female,Western Cape,Google Display,1,1361.52,1361.52,Lapsed,0,1
CUST02641,2021-09-25,2021-10-05,35-44,Female,Gauteng,Meta Facebook,5,914.45,4572.24,Lapsed,0,1
CUST02642,2021-12-05,2022-11-02,25-34,Male,Western Cape,Meta Facebook,1,738.43,738.43,Lapsed,1,1
CUST02643,2022-03-31,2023-04-01,45-54,Female,Gauteng,Email,1,905.06,905.06,Lapsed,0,1
CUST02644,2022-09-05,2024-06-18,25-34,Male,KwaZulu-Natal,Meta Facebook,1,150.0,150.0,Lapsed,1,1
CUST02645,2021-10-03,2022-07-03,45-54,Female,Gauteng,Meta Facebook,2,680.81,1361.63,Lapsed,1,1
CUST02646,2022-04-26,2023-05-10,35-44,Female,Eastern Cape,Google Search,8,808.58,6468.61,Lapsed,0,1
CUST02647,2022-12-13,2024-03-31,45-54,Female,Eastern Cape,Email,1,726.93,726.93,Lapsed,1,1
CUST02648,2022-11-30,2023-09-03,25-34,Male,Eastern Cape,Organic,20,1053.1,21062.06,High Value,0,1
CUST02649,2020-10-19,2021-11-30,35-44,Male,Gauteng,Meta Instagram,3,786.48,2359.43,Lapsed,1,1
CUST02650,2021-03-02,2022-01-23,18-24,Male,KwaZulu-Natal,Organic,1,292.77,292.77,Lapsed,1,1
CUST02651,2022-02-19,2023-01-31,35-44,Male,Gauteng,Google Search,3,464.56,1393.68,Lapsed,0,0
CUST02652,2021-12-03,2023-06-02,18-24,Male,Gauteng,Meta Instagram,2,978.82,1957.64,Lapsed,0,1
CUST02653,2022-02-23,2023-08-27,25-34,Male,Western Cape,Meta Instagram,8,812.69,6501.53,Lapsed,1,1
CUST02654,2022-08-21,2023-09-18,18-24,Male,Western Cape,Google Search,1,1016.82,1016.82,Lapsed,0,1
CUST02655,2022-06-19,2023-09-26,35-44,Female,Limpopo,Email,1,696.84,696.84,Lapsed,1,1
CUST02656,2021-09-19,2023-05-06,45-54,Female,Gauteng,Google Display,3,1130.33,3391.0,Lapsed,1,0
CUST02657,2022-02-02,2023-05-22,18-24,Female,Limpopo,Google Search,1,389.56,389.56,Lapsed,1,1
CUST02658,2021-08-14,2023-01-16,18-24,Male,Limpopo,Google Display,7,747.94,5235.57,Lapsed,1,0
CUST02659,2022-12-04,2024-03-23,35-44,Male,KwaZulu-Natal,Google Search,6,898.53,5391.19,Lapsed,1,1
CUST02660,2021-05-29,2023-01-24,35-44,Female,Eastern Cape,Meta Facebook,1,1136.8,1136.8,Lapsed,1,1
CUST02661,2022-01-26,2023-01-26,45-54,Female,Gauteng,Google Search,12,1260.02,15120.29,High Value,0,1
CUST02662,2021-04-15,2022-11-20,25-34,Female,Limpopo,Meta Instagram,13,699.65,9095.43,Lapsed,1,1
CUST02663,2021-04-10,2021-10-24,35-44,Male,Gauteng,Meta Facebook,5,1536.33,7681.67,Lapsed,1,1
CUST02664,2022-08-09,2023-05-10,55+,Female,Western Cape,Meta Instagram,4,534.82,2139.29,Lapsed,1,1
CUST02665,2021-06-10,2023-01-31,18-24,Male,Gauteng,Meta Instagram,7,253.45,1774.15,Lapsed,1,1
CUST02666,2022-06-05,2024-04-18,18-24,Male,Western Cape,Organic,1,1036.51,1036.51,Lapsed,1,1
CUST02667,2020-06-18,2020-12-17,25-34,Male,Gauteng,Meta Facebook,3,569.28,1707.83,Lapsed,0,1
CUST02668,2022-05-18,2022-07-02,45-54,Male,Gauteng,Meta Instagram,2,1113.99,2227.99,Lapsed,1,1
CUST02669,2020-03-22,2021-12-11,35-44,Female,Limpopo,Organic,6,490.2,2941.22,Lapsed,0,1
CUST02670,2021-12-17,2023-03-30,25-34,Female,Gauteng,Email,6,1029.41,6176.44,Lapsed,1,0
CUST02671,2021-11-12,2023-04-22,25-34,Male,Gauteng,Google Search,1,883.11,883.11,Lapsed,1,0
CUST02672,2021-08-26,2022-01-19,25-34,Male,Gauteng,Email,1,746.41,746.41,Lapsed,0,0
CUST02673,2021-09-25,2022-06-20,35-44,Female,Gauteng,Google Search,4,790.54,3162.17,Lapsed,1,1
CUST02674,2022-04-07,2024-01-05,25-34,Female,Gauteng,Organic,8,769.25,6154.0,Lapsed,1,1
CUST02675,2020-12-03,2021-01-31,45-54,Female,Gauteng,Meta Facebook,3,1547.84,4643.53,Lapsed,1,0
CUST02676,2021-11-16,2022-09-22,25-34,Female,Western Cape,Google Search,9,1119.93,10079.39,High Value,1,0
CUST02677,2020-12-07,2021-06-18,25-34,Other,unknown,Google Search,6,633.9,3803.39,Lapsed,0,0
CUST02678,2022-05-31,2023-03-22,45-54,Female,Western Cape,Google Search,5,773.52,3867.62,Lapsed,1,1
CUST02679,2020-10-18,2022-05-28,55+,Female,KwaZulu-Natal,Meta Facebook,2,788.9,1577.8,Lapsed,0,1
CUST02680,2022-06-16,2023-01-14,45-54,Female,Eastern Cape,Google Search,2,839.2,1678.4,Lapsed,1,1
CUST02681,2022-01-24,2022-12-17,35-44,Other,Gauteng,Google Search,1,926.27,926.27,Lapsed,0,0
CUST02682,2022-11-30,2023-01-09,35-44,Female,Limpopo,Meta Facebook,7,1076.29,7534.01,Lapsed,1,1
CUST02683,2021-12-03,2022-05-28,45-54,Male,Gauteng,Google Search,4,280.88,1123.53,Lapsed,0,1
CUST02684,2020-08-26,2021-02-15,35-44,Male,Gauteng,Google Display,8,1017.9,8143.22,High Value,0,0
CUST02685,2020-12-24,2022-06-28,25-34,Female,Gauteng,Meta Instagram,6,1222.52,7335.12,Lapsed,1,1
CUST02686,2021-06-19,2021-06-30,35-44,Female,Eastern Cape,Google Search,1,1330.81,1330.81,Lapsed,0,1
CUST02687,2022-05-12,2023-12-24,45-54,Male,Gauteng,Meta Facebook,1,895.59,895.59,Lapsed,1,0
CUST02688,2022-09-08,2023-11-18,25-34,Male,Eastern Cape,Google Search,1,924.27,924.27,Lapsed,0,1
CUST02689,2020-06-06,2021-02-27,25-34,Female,Gauteng,Meta Facebook,9,1085.98,9773.78,High Value,1,0
CUST02690,2021-01-01,2021-04-06,25-34,Male,Gauteng,Email,1,321.73,321.73,Lapsed,1,1
CUST02691,2022-04-09,2023-09-30,35-44,Female,Western Cape,Email,3,218.27,654.82,Lapsed,1,1
CUST02692,2020-01-29,2021-04-01,unknown,Male,Western Cape,Google Search,20,787.57,15751.37,Lapsed,1,1
CUST02693,2022-07-15,2023-03-13,35-44,Male,Western Cape,Google Search,2,667.24,1334.49,Lapsed,1,1
CUST02694,2022-08-20,2023-10-02,45-54,Female,KwaZulu-Natal,Google Display,3,1149.79,3449.36,Lapsed,0,0
CUST02695,2020-08-03,2021-11-06,18-24,Female,KwaZulu-Natal,Meta Facebook,1,702.88,702.88,Lapsed,1,1
CUST02696,2022-03-06,2022-09-30,45-54,Female,KwaZulu-Natal,Organic,5,796.18,3980.9,Lapsed,1,1
CUST02697,2020-09-26,2021-12-18,18-24,Male,Gauteng,Google Display,7,1187.59,8313.1,Lapsed,1,1
CUST02698,2022-05-14,2023-08-07,25-34,Female,KwaZulu-Natal,Google Search,1,575.58,575.58,Lapsed,0,1
