customer_id,province,acquisition_channel,customer_segment,num_purchases,total_clv_zar,days_since_last_purchase,churn_probability,churn_risk_tier
CUST04086,Limpopo,Google Search,High Value,10,11582.14,849,0.9999681290496927,Critical
CUST01326,Gauteng,Google Display,Lapsed,7,5941.49,496,0.9999681262355099,Critical
CUST05233,Limpopo,Organic,Lapsed,5,5022.06,988,0.9999681125085654,Critical
CUST07996,Gauteng,Google Search,Lapsed,10,8495.48,678,0.9999681066519406,Critical
CUST05099,KwaZulu-Natal,Organic,Lapsed,5,3587.78,1336,0.9999680986895398,Critical
CUST00716,KwaZulu-Natal,Google Search,High Value,8,9345.22,1076,0.999968069442021,Critical
CUST02045,Eastern Cape,Google Search,Lapsed,11,6872.46,699,0.9999680639549534,Critical
CUST00604,KwaZulu-Natal,Meta Instagram,Lapsed,3,2375.8,832,0.9999680479093046,Critical
CUST05824,Western Cape,Organic,Lapsed,5,4734.82,1106,0.9999680333651789,Critical
CUST04740,Western Cape,Google Search,Lapsed,3,2401.07,610,0.9999680142600296,Critical
CUST05351,unknown,Email,Lapsed,4,2539.56,311,0.9999680142114342,Critical
CUST06067,Limpopo,Meta Instagram,Lapsed,8,5353.35,495,0.9999680116659421,Critical
CUST00950,KwaZulu-Natal,Organic,Lapsed,5,5282.31,770,0.9999679855762045,Critical
CUST06523,Gauteng,Meta Instagram,Lapsed,8,7967.13,462,0.9999679763430154,Critical
CUST04994,KwaZulu-Natal,Google Search,Lapsed,2,1601.06,1145,0.9999679631784374,Critical
CUST03615,Eastern Cape,Organic,Lapsed,2,3104.23,732,0.9999679548575025,Critical
CUST04269,Western Cape,Meta Facebook,Lapsed,8,6694.66,1089,0.99996793382552,Critical
CUST05926,Western Cape,Meta Instagram,Lapsed,3,3465.79,823,0.9999678435244284,Critical
CUST05759,Eastern Cape,Meta Instagram,Lapsed,4,4837.01,1527,0.9999678312021862,Critical
CUST07851,Gauteng,Meta Facebook,Lapsed,2,1686.01,1288,0.9999678193778903,Critical
CUST07824,KwaZulu-Natal,Email,Lapsed,4,1591.54,557,0.9999678179102193,Critical
CUST05862,Eastern Cape,Meta Instagram,Lapsed,7,5373.91,1136,0.9999677660967975,Critical
CUST05793,Gauteng,Google Display,Lapsed,2,1991.03,1088,0.999967764068184,Critical
CUST03170,KwaZulu-Natal,Meta Instagram,Lapsed,6,4472.26,1083,0.9999677609997445,Critical
CUST07348,Gauteng,Meta Instagram,Lapsed,4,4744.62,1235,0.9999676987528352,Critical
CUST07360,Eastern Cape,Meta Facebook,Lapsed,7,5107.43,603,0.9999676837997888,Critical
CUST01370,Western Cape,Email,Lapsed,4,1686.71,1464,0.999967675889626,Critical
CUST04975,Western Cape,Meta Instagram,Lapsed,8,7457.94,1287,0.9999676358442607,Critical
CUST04397,Eastern Cape,Organic,Lapsed,5,3309.92,581,0.9999676131600641,Critical
CUST00300,Gauteng,Meta Instagram,Lapsed,10,9591.73,530,0.9999675843456518,Critical
CUST07052,Western Cape,Google Display,Lapsed,2,2302.53,1066,0.9999675822873041,Critical
CUST02351,unknown,Google Search,Lapsed,3,1644.73,1099,0.9999675520638115,Critical
CUST06623,KwaZulu-Natal,Meta Facebook,Lapsed,4,5014.71,640,0.9999675144535262,Critical
CUST06238,KwaZulu-Natal,Meta Facebook,Lapsed,6,2138.4,1040,0.99996748872115,Critical
CUST06961,Limpopo,Meta Instagram,Lapsed,4,3757.79,559,0.9999674798528914,Critical
CUST02207,Gauteng,Google Search,Lapsed,5,4224.26,1028,0.9999674317060311,Critical
CUST04524,Gauteng,Meta Facebook,Lapsed,1,1681.06,1417,0.9999674300151845,Critical
CUST06611,KwaZulu-Natal,Google Search,Lapsed,12,10230.09,914,0.9999673906503811,Critical
CUST03835,Eastern Cape,Google Search,Lapsed,7,7339.47,977,0.9999673720081519,Critical
CUST06297,Eastern Cape,Email,Lapsed,6,7957.18,1106,0.9999673485737752,Critical
CUST04576,Gauteng,Organic,Lapsed,7,5704.13,1209,0.9999673319883366,Critical
CUST03134,Western Cape,Google Display,Lapsed,5,5136.92,905,0.9999673308770227,Critical
CUST03884,Limpopo,Google Search,Lapsed,7,8199.28,1068,0.9999672998463411,Critical
CUST02550,unknown,Meta Facebook,Lapsed,4,4039.71,1008,0.9999672781840881,Critical
CUST07882,Gauteng,Meta Facebook,Lapsed,7,6310.53,883,0.9999672720874001,Critical
CUST04792,Gauteng,Meta Instagram,Lapsed,5,4046.95,459,0.9999672653731981,Critical
CUST01404,Gauteng,Google Display,Lapsed,2,1825.54,1559,0.9999672590073093,Critical
CUST07369,Western Cape,Organic,Lapsed,11,7172.77,1044,0.9999672381347926,Critical
CUST00202,KwaZulu-Natal,Meta Instagram,Lapsed,4,3113.44,832,0.9999672215353521,Critical
CUST07220,Gauteng,Google Display,Lapsed,2,2868.68,275,0.999967187781371,Critical
CUST00065,KwaZulu-Natal,Meta Instagram,Lapsed,4,4301.46,1115,0.9999671526471949,Critical
CUST01146,Western Cape,Meta Instagram,Lapsed,5,3601.47,1256,0.999967120393346,Critical
CUST05510,Western Cape,Meta Instagram,Lapsed,5,4276.04,999,0.9999671105542386,Critical
CUST05933,KwaZulu-Natal,Google Search,Lapsed,7,5571.52,996,0.9999670799794084,Critical
CUST04551,KwaZulu-Natal,Email,Lapsed,3,2903.09,686,0.9999670720883653,Critical
CUST03262,Western Cape,Meta Instagram,Lapsed,7,4858.06,1382,0.9999670644351675,Critical
CUST04088,Gauteng,Meta Facebook,Lapsed,12,7983.42,1407,0.9999670547137943,Critical
CUST04400,KwaZulu-Natal,Meta Instagram,Lapsed,5,4092.44,576,0.9999670530993973,Critical
CUST00230,Eastern Cape,Google Display,Lapsed,7,4136.1,801,0.999967012004221,Critical
CUST01400,Gauteng,Email,Lapsed,13,3116.97,1361,0.9999669629485449,Critical
CUST03948,KwaZulu-Natal,Meta Facebook,Lapsed,5,3579.41,938,0.999966960791241,Critical
CUST04680,Western Cape,Meta Instagram,Lapsed,8,4576.5,1022,0.9999669498862186,Critical
CUST00857,Gauteng,Meta Facebook,Lapsed,8,6926.19,1168,0.9999669153213655,Critical
CUST02620,Western Cape,Google Search,Lapsed,6,6009.15,1191,0.9999668797678329,Critical
CUST06087,Gauteng,Organic,Lapsed,8,2380.51,213,0.9999668486143993,Critical
CUST03668,KwaZulu-Natal,Organic,Lapsed,6,5325.69,1503,0.999966795112561,Critical
CUST03330,Western Cape,Meta Facebook,Lapsed,9,7383.76,1302,0.9999667895577478,Critical
CUST07534,Gauteng,Email,Lapsed,4,3351.54,428,0.9999667757979385,Critical
CUST03477,KwaZulu-Natal,Meta Instagram,Lapsed,7,6412.02,1307,0.9999667168741805,Critical
CUST05078,Gauteng,Google Search,Lapsed,2,2209.67,1065,0.9999667024522977,Critical
CUST03024,Western Cape,Google Display,Lapsed,2,1395.99,840,0.9999666935241526,Critical
CUST01295,Western Cape,Meta Facebook,Lapsed,2,2566.1,1151,0.9999666628711752,Critical
CUST07124,Western Cape,Organic,Lapsed,9,4288.41,1169,0.9999666497027333,Critical
CUST03148,Western Cape,Google Search,High Value,8,10772.49,1414,0.999966625017371,Critical
CUST06112,Gauteng,Organic,Lapsed,6,3487.59,996,0.9999666168204349,Critical
CUST03234,unknown,Meta Instagram,Lapsed,3,3634.06,1098,0.9999665393729282,Critical
CUST00655,KwaZulu-Natal,Organic,Lapsed,5,4862.86,998,0.9999664958968029,Critical
CUST06304,Western Cape,Organic,Lapsed,5,3596.06,1515,0.9999664950948198,Critical
CUST06287,Gauteng,Google Search,Lapsed,12,10840.79,1326,0.9999664553154373,Critical
CUST04605,Gauteng,Google Search,Lapsed,4,2387.77,963,0.9999664523894018,Critical
CUST03367,Western Cape,Organic,Lapsed,2,2509.27,1184,0.9999664384991541,Critical
CUST07705,Gauteng,Meta Instagram,Lapsed,5,4312.86,1344,0.9999664120353073,Critical
CUST07602,Gauteng,Google Search,Lapsed,8,3247.65,1312,0.9999664065534936,Critical
CUST02247,Western Cape,Meta Facebook,Lapsed,4,4830.72,1404,0.9999663937077867,Critical
CUST05895,Gauteng,Meta Facebook,Lapsed,8,6257.84,651,0.9999663684004441,Critical
CUST04563,Western Cape,Google Search,Lapsed,4,3860.42,563,0.9999663592191725,Critical
CUST01023,Gauteng,Meta Facebook,Lapsed,5,3620.55,1090,0.9999663510979533,Critical
CUST05878,Western Cape,Meta Instagram,Lapsed,10,4014.45,502,0.9999663508632168,Critical
CUST06877,unknown,Google Search,Lapsed,4,3277.01,776,0.9999663278762891,Critical
CUST00320,KwaZulu-Natal,Meta Instagram,Lapsed,6,4577.04,1063,0.999966314485191,Critical
CUST07722,Western Cape,Meta Facebook,Lapsed,7,7445.16,876,0.9999663076725814,Critical
CUST00870,Gauteng,Meta Facebook,Lapsed,6,4986.49,1547,0.9999662861278279,Critical
CUST04217,Gauteng,Meta Facebook,Lapsed,3,3853.21,363,0.9999662733416308,Critical
CUST01111,Gauteng,Organic,Lapsed,9,3919.22,622,0.9999662658922633,Critical
CUST04155,Gauteng,Google Search,Lapsed,6,3447.93,969,0.9999662103426978,Critical
CUST01733,KwaZulu-Natal,Meta Instagram,Lapsed,4,5678.93,439,0.9999661879413507,Critical
CUST06656,Gauteng,Organic,Lapsed,4,2515.23,697,0.9999661654177404,Critical
CUST05590,Gauteng,Meta Facebook,Lapsed,6,1428.9,475,0.9999661563965222,Critical
CUST03201,KwaZulu-Natal,Google Search,Lapsed,1,1388.94,1328,0.9999661428610097,Critical
CUST04372,Gauteng,Organic,Lapsed,2,1431.82,737,0.9999661178914069,Critical
CUST00046,Gauteng,Meta Instagram,Lapsed,4,2088.57,1051,0.9999660939554598,Critical
CUST03471,Gauteng,Meta Instagram,Lapsed,5,5249.67,350,0.999966070482251,Critical
CUST07691,Limpopo,Google Search,Lapsed,4,4005.01,1250,0.9999660660801579,Critical
CUST02424,Western Cape,Google Search,Lapsed,5,5174.96,944,0.9999660405196908,Critical
CUST00180,Gauteng,Organic,Lapsed,9,5621.67,664,0.9999660383170388,Critical
CUST04274,Western Cape,Google Display,Lapsed,10,7443.86,882,0.9999660169428471,Critical
CUST04487,Western Cape,Email,Lapsed,3,2486.53,909,0.999965943403704,Critical
CUST02679,KwaZulu-Natal,Meta Facebook,Lapsed,2,1577.8,816,0.999965836419102,Critical
CUST06242,Gauteng,Meta Facebook,Lapsed,4,1938.94,810,0.9999658326857863,Critical
CUST06391,Western Cape,Google Display,Lapsed,7,6435.64,1287,0.9999658258655979,Critical
CUST04534,Western Cape,Organic,Lapsed,2,2489.55,371,0.9999658201888504,Critical
CUST03861,Gauteng,Meta Facebook,Lapsed,8,3422.52,418,0.9999658193419597,Critical
CUST02337,Western Cape,Google Search,Lapsed,2,1630.3,739,0.9999658162968159,Critical
CUST00474,Western Cape,Meta Facebook,Lapsed,2,2022.9,1176,0.999965802439976,Critical
CUST03412,Limpopo,Google Search,Lapsed,7,9351.83,1069,0.9999657312089724,Critical
CUST06763,Gauteng,Google Search,Lapsed,7,5668.45,664,0.9999657289263143,Critical
CUST07461,KwaZulu-Natal,Meta Facebook,Lapsed,7,6848.1,1062,0.9999656669473495,Critical
CUST01615,Western Cape,Google Display,Lapsed,2,1286.48,595,0.9999656163466883,Critical
CUST03822,Western Cape,Meta Facebook,Lapsed,3,3804.96,1564,0.9999655774696231,Critical
CUST03225,KwaZulu-Natal,Google Search,Lapsed,8,7920.58,778,0.9999655724699819,Critical
CUST07326,Western Cape,Meta Facebook,Lapsed,14,8357.37,882,0.9999655667160666,Critical
CUST03067,KwaZulu-Natal,Meta Facebook,Lapsed,5,3843.98,801,0.9999655571784722,Critical
CUST04267,Western Cape,Email,Lapsed,5,2693.74,1040,0.9999654981640693,Critical
CUST07967,Gauteng,Google Display,Lapsed,4,3634.08,619,0.9999654552572774,Critical
CUST01504,Western Cape,Meta Instagram,Lapsed,9,8312.67,1135,0.9999654475897835,Critical
CUST01403,Limpopo,Organic,Lapsed,5,1987.24,648,0.9999654424107467,Critical
CUST07748,KwaZulu-Natal,Meta Instagram,Lapsed,5,4025.36,907,0.9999654216739629,Critical
CUST03574,KwaZulu-Natal,Email,Lapsed,2,1822.73,1135,0.9999654138009039,Critical
CUST00481,Gauteng,Meta Facebook,Lapsed,12,6814.42,740,0.9999654032877233,Critical
CUST00622,Western Cape,Google Search,Lapsed,3,1765.5,959,0.99996540177358,Critical
CUST06496,Gauteng,Meta Instagram,Lapsed,3,3245.44,917,0.9999653976298041,Critical
CUST03511,Western Cape,Google Search,Lapsed,4,2969.1,898,0.9999653816254408,Critical
CUST02276,Gauteng,Organic,Lapsed,5,3933.47,1111,0.9999653332766066,Critical
CUST04512,Gauteng,Google Display,Lapsed,1,1326.28,1430,0.9999653287573592,Critical
CUST07711,unknown,Google Search,Lapsed,2,2063.24,725,0.9999653243629005,Critical
CUST00709,Limpopo,Google Search,Lapsed,7,9509.27,1157,0.9999653193092018,Critical
CUST03534,KwaZulu-Natal,Google Search,Lapsed,6,4719.91,1177,0.9999652933100799,Critical
CUST01851,Eastern Cape,Meta Instagram,Lapsed,4,5663.54,1024,0.9999652614462825,Critical
CUST00975,Western Cape,Google Search,Lapsed,3,2988.48,479,0.9999652548147844,Critical
CUST00255,Western Cape,Meta Facebook,Lapsed,3,2975.89,719,0.9999652513633307,Critical
CUST05210,Limpopo,Meta Instagram,Lapsed,3,2171.58,522,0.9999652142059625,Critical
CUST00221,Gauteng,Google Search,High Value,11,12432.29,928,0.9999652095216514,Critical
CUST07977,Gauteng,Meta Instagram,Lapsed,4,1259.88,1635,0.99996519842905,Critical
CUST00705,Gauteng,Meta Facebook,Lapsed,4,1784.17,1223,0.9999651925022267,Critical
CUST07391,Gauteng,Meta Facebook,Lapsed,4,5692.88,1263,0.999965178171524,Critical
CUST05868,Western Cape,Meta Facebook,Lapsed,11,3117.03,1502,0.9999651582044861,Critical
CUST04221,Gauteng,Meta Instagram,Lapsed,10,8440.57,671,0.9999651099522576,Critical
CUST07803,Western Cape,Google Search,Lapsed,2,1304.0,582,0.9999650901240773,Critical
CUST01392,Gauteng,Meta Instagram,Lapsed,4,4052.31,1137,0.9999650886688544,Critical
CUST01861,Gauteng,Google Search,Lapsed,4,4644.06,1453,0.9999650756794147,Critical
CUST02512,Gauteng,Meta Instagram,Lapsed,4,3101.7,656,0.9999650693105753,Critical
CUST06085,KwaZulu-Natal,Meta Facebook,Lapsed,2,2164.86,701,0.9999650666481833,Critical
CUST06241,Gauteng,Meta Instagram,Lapsed,3,1659.53,961,0.9999650578942417,Critical
CUST06741,Western Cape,Meta Instagram,Lapsed,2,1689.88,1487,0.9999649840825382,Critical
CUST00883,Limpopo,Google Display,Lapsed,9,8968.77,1035,0.9999649808029479,Critical
CUST01698,Gauteng,Google Search,High Value,9,10102.54,521,0.9999649707636362,Critical
CUST03185,Gauteng,Google Search,Lapsed,3,1406.05,678,0.9999649221363252,Critical
CUST02148,Gauteng,Google Search,Lapsed,2,1267.86,525,0.9999648839248021,Critical
CUST04808,Gauteng,Google Display,Lapsed,2,1472.87,1370,0.9999648614230316,Critical
CUST06724,Eastern Cape,Meta Facebook,Lapsed,2,1334.58,1186,0.9999648322400172,Critical
CUST01562,Limpopo,Google Search,Lapsed,6,6060.26,847,0.9999648105902479,Critical
CUST07116,Gauteng,Google Display,Lapsed,3,3299.36,989,0.9999648022170126,Critical
CUST02332,Gauteng,Organic,Lapsed,10,7290.58,541,0.9999648014622144,Critical
CUST05453,KwaZulu-Natal,Meta Facebook,Lapsed,7,4186.57,964,0.9999647966627677,Critical
CUST07354,Gauteng,Google Search,Lapsed,3,3619.13,634,0.9999647920902004,Critical
CUST01606,Limpopo,Google Search,Lapsed,6,3564.89,742,0.9999647798391814,Critical
CUST00838,Gauteng,Meta Instagram,Lapsed,2,2543.1,910,0.9999647793295329,Critical
CUST01735,Western Cape,Meta Facebook,Lapsed,4,3594.05,924,0.9999647573479812,Critical
CUST05904,Gauteng,Google Search,Lapsed,8,5553.8,1061,0.9999647555738281,Critical
CUST04358,KwaZulu-Natal,Organic,Lapsed,5,6475.23,815,0.9999647245340177,Critical
CUST01491,KwaZulu-Natal,Meta Instagram,Lapsed,3,1450.8,1402,0.9999647217286777,Critical
CUST06914,KwaZulu-Natal,Google Search,Lapsed,2,1408.38,1262,0.9999647173751862,Critical
CUST07840,Gauteng,Meta Facebook,Lapsed,11,10339.5,726,0.9999647153220473,Critical
CUST03221,Western Cape,Google Search,Lapsed,4,3366.04,801,0.9999646734352919,Critical
CUST00139,Gauteng,Google Search,Lapsed,9,7954.92,1357,0.9999646594861318,Critical
CUST07016,KwaZulu-Natal,Meta Instagram,Lapsed,6,3122.8,1011,0.9999646392683539,Critical
CUST03618,KwaZulu-Natal,Organic,Lapsed,3,1402.97,1656,0.9999646077951346,Critical
CUST05533,Gauteng,Google Search,Lapsed,5,4959.53,1583,0.999964602445564,Critical
CUST06317,Eastern Cape,Organic,Lapsed,5,7045.52,547,0.9999645984985718,Critical
CUST02449,Gauteng,Meta Facebook,Lapsed,7,4971.13,1498,0.9999645711644819,Critical
CUST02822,Gauteng,Email,Lapsed,3,2921.01,1133,0.999964546024362,Critical
CUST02726,Gauteng,Organic,Lapsed,3,1644.44,796,0.9999645367937061,Critical
CUST05715,Gauteng,Google Search,Lapsed,4,2465.9,575,0.9999645229904107,Critical
CUST00640,Gauteng,Google Search,Lapsed,4,2458.71,827,0.9999645229904107,Critical
CUST06813,unknown,Google Search,High Value,9,9401.33,1052,0.9999645044774632,Critical
CUST03026,Western Cape,Google Display,Lapsed,12,8722.56,1086,0.9999644920090446,Critical
CUST04552,Gauteng,Meta Facebook,Lapsed,7,3775.1,752,0.9999644823457311,Critical
CUST01905,Gauteng,Google Search,Lapsed,4,1713.99,903,0.9999644609847145,Critical
CUST04160,KwaZulu-Natal,Meta Instagram,Lapsed,3,2272.8,886,0.9999644607042825,Critical
CUST02573,Gauteng,Google Display,Lapsed,7,2824.98,1038,0.9999643143025201,Critical
CUST01951,Western Cape,Organic,Lapsed,5,3298.56,912,0.9999642860845098,Critical
CUST02113,Gauteng,Email,Lapsed,6,2519.99,1130,0.999964281059617,Critical
CUST07159,Limpopo,Google Search,Lapsed,6,2062.41,664,0.999964269802342,Critical
CUST03806,Western Cape,Meta Instagram,Lapsed,17,8219.14,797,0.9999642436514196,Critical
CUST00665,KwaZulu-Natal,Google Display,Lapsed,10,7331.72,808,0.9999641666710877,Critical
CUST07918,Limpopo,Organic,Lapsed,3,3142.86,654,0.9999641342301845,Critical
CUST00404,Gauteng,Google Search,Lapsed,3,3861.9,802,0.9999641207197677,Critical
CUST04291,Western Cape,Meta Facebook,Lapsed,5,6950.27,473,0.9999641199943713,Critical
CUST02518,KwaZulu-Natal,Email,Lapsed,3,1362.56,990,0.9999641035461424,Critical
CUST07656,Western Cape,Meta Facebook,Lapsed,5,3988.25,481,0.9999640950220346,Critical
CUST06612,Gauteng,Google Search,Lapsed,3,3120.92,663,0.9999640924509832,Critical
CUST03536,Gauteng,Google Search,Lapsed,1,1496.16,914,0.9999640748719051,Critical
CUST07630,Eastern Cape,Google Search,Lapsed,8,7584.14,841,0.9999640367699628,Critical
CUST03123,Gauteng,Meta Instagram,Lapsed,6,1634.23,275,0.9999639593182947,Critical
CUST05795,Eastern Cape,Meta Instagram,Lapsed,6,5285.61,640,0.9999639308424806,Critical
CUST03349,Western Cape,Meta Instagram,Lapsed,3,2641.5,770,0.9999639221063122,Critical
CUST07556,Limpopo,Meta Instagram,Lapsed,18,8694.41,1192,0.9999639001284675,Critical
CUST01455,Western Cape,Meta Instagram,Lapsed,2,1501.63,421,0.9999638175267354,Critical
CUST06277,Gauteng,Email,Lapsed,2,2142.58,993,0.9999638019798631,Critical
CUST03540,Gauteng,Email,Lapsed,7,7350.49,1442,0.999963787493065,Critical
CUST06783,Gauteng,Email,Lapsed,1,1343.31,1006,0.9999637796779264,Critical
CUST05636,Gauteng,Meta Facebook,Lapsed,5,3994.42,680,0.9999637582409074,Critical
CUST01747,Gauteng,Meta Facebook,Lapsed,5,5127.08,1549,0.9999637556199912,Critical
CUST05396,Gauteng,Organic,Lapsed,5,4280.7,1288,0.9999637347413842,Critical
CUST06969,Limpopo,Google Search,Lapsed,7,7463.5,1100,0.9999637132365745,Critical
CUST04007,Eastern Cape,Meta Instagram,Lapsed,6,3209.31,1266,0.9999637113982114,Critical
CUST01815,Limpopo,Google Search,Lapsed,7,5750.36,1389,0.9999637111158356,Critical
CUST03222,Western Cape,Organic,Lapsed,13,6366.09,766,0.9999636993128539,Critical
CUST00205,Gauteng,Google Search,Lapsed,4,1881.32,861,0.9999636507517239,Critical
CUST02951,KwaZulu-Natal,Meta Facebook,Lapsed,2,1387.71,1168,0.9999636183750894,Critical
CUST01618,Gauteng,Email,Lapsed,11,5162.53,1062,0.9999636116922389,Critical
CUST07442,Western Cape,Google Search,Lapsed,2,1279.93,1195,0.999963557083756,Critical
CUST07033,Gauteng,Google Search,Lapsed,12,10229.9,844,0.999963550703859,Critical
CUST04971,Gauteng,Meta Facebook,Lapsed,4,5003.67,725,0.9999635460314766,Critical
CUST06384,Limpopo,Meta Facebook,Lapsed,4,4186.9,646,0.9999635396651755,Critical
CUST07519,Limpopo,Organic,Lapsed,5,4848.85,877,0.999963531028813,Critical
CUST05348,KwaZulu-Natal,Meta Facebook,Lapsed,4,4322.4,978,0.9999634943004271,Critical
CUST05415,unknown,Meta Facebook,Lapsed,4,2398.72,809,0.9999634870543636,Critical
CUST07506,Gauteng,Meta Instagram,Lapsed,9,6860.78,1321,0.999963457003019,Critical
CUST03323,Gauteng,Organic,Lapsed,4,3178.07,502,0.99996339689176,Critical
CUST02165,Gauteng,Meta Facebook,Lapsed,7,5101.16,727,0.9999633955030042,Critical
CUST05291,Western Cape,Google Search,Lapsed,4,5072.04,486,0.9999633945135652,Critical
CUST00885,Western Cape,Meta Instagram,Lapsed,2,1367.1,1138,0.999963360767157,Critical
CUST04724,unknown,Meta Instagram,Lapsed,7,4280.69,471,0.9999633590010959,Critical
CUST00486,KwaZulu-Natal,Organic,Lapsed,3,3937.49,784,0.9999633410168958,Critical
CUST06064,Gauteng,Meta Facebook,Lapsed,2,1266.48,838,0.9999632952882035,Critical
CUST04130,Western Cape,Meta Facebook,Lapsed,2,1508.86,1375,0.9999632904256263,Critical
CUST02163,Gauteng,Google Search,Lapsed,6,5011.03,718,0.9999632845370521,Critical
CUST01696,Gauteng,Google Search,Lapsed,3,1502.49,799,0.9999632827037743,Critical
CUST00548,Eastern Cape,Meta Facebook,Lapsed,6,3646.49,667,0.9999632740911155,Critical
CUST00462,KwaZulu-Natal,Organic,Lapsed,4,1596.93,902,0.9999632654909362,Critical
CUST06616,Western Cape,Google Search,Lapsed,2,1985.23,699,0.999963261749565,Critical
CUST07703,Gauteng,Meta Facebook,Lapsed,5,7061.6,1103,0.9999632483129035,Critical
CUST03749,Gauteng,Meta Instagram,Lapsed,2,1589.75,1409,0.9999632232451553,Critical
CUST03602,Gauteng,Google Search,Lapsed,3,3817.14,1470,0.9999632167927144,Critical
CUST01332,Gauteng,Meta Instagram,Lapsed,2,2554.47,775,0.9999632088822289,Critical
CUST06662,Western Cape,Meta Instagram,Lapsed,4,2126.06,828,0.9999631929473572,Critical
CUST05911,Limpopo,Email,Lapsed,4,4467.21,512,0.9999631855250758,Critical
