date,channel,campaign,impressions,clicks,spend_zar,conversions,revenue_zar,ctr_pct,cpc_zar,conversion_rate_pct,roas,is_weekend,is_promo_period
2023-04-09,Organic,New Product Launch,33181,165,0.0,8,14211.06,0.5,0.0,5.446,0.0,1,0
2023-04-09,Organic,Black Friday Blitz,42922,214,153.7,6,7721.03,0.5,0.72,2.911,50.23,1,0
2023-04-10,Google Search,Valentine Promo,23997,1420,6331.36,15,20451.62,5.919,4.46,1.111,3.23,0,0
2023-04-10,Google Search,New Product Launch,2746,209,1146.04,10,3554.22,7.642,5.48,5.262,3.1,0,0
2023-04-10,Google Search,Back to School,4251,201,1012.56,11,10649.41,4.732,5.04,5.709,10.52,0,0
2023-04-10,Google Display,Back to School,8511,127,0.0,6,9737.03,1.495,0.0,4.771,0.0,0,0
2023-04-10,Google Display,Loyalty Programme,31862,384,484.27,21,18014.9,1.207,1.26,5.706,37.2,0,0
2023-04-10,Google Display,Black Friday Blitz,27253,322,271.2,21,18474.36,1.182,0.84,6.792,68.12,0,0
2023-04-10,Google Display,Brand Awareness Q1,14281,192,186.56,6,9231.07,1.346,0.97,3.437,49.48,0,0
2023-04-10,Meta Facebook,Promo - Summer Sale,27507,268,887.3,20,20180.03,0.978,3.31,7.554,22.74,0,0
2023-04-10,Meta Facebook,Back to School,16991,342,880.61,21,30292.72,2.014,2.57,6.202,34.4,0,0
2023-04-10,Meta Instagram,Valentine Promo,22980,421,1069.78,28,19086.44,1.832,2.54,6.659,17.84,0,0
2023-04-10,Meta Instagram,New Product Launch,34897,1307,4283.91,101,40376.93,3.746,3.28,7.771,9.43,0,0
2023-04-10,Meta Instagram,Brand Awareness Q1,35615,1043,2995.77,38,52302.93,2.929,2.87,3.666,17.46,0,0
2023-04-10,Meta Instagram,Black Friday Blitz,16939,580,2139.69,6,10744.72,3.425,3.69,1.05,5.02,0,0
2023-04-10,Email,Loyalty Programme,35101,5719,8415.65,254,292267.38,16.295,1.47,4.458,34.73,0,0
2023-04-10,Email,Promo - Summer Sale,15687,3611,436.57,52,27930.06,23.024,0.12,1.458,63.98,0,0
2023-04-10,Email,End of Year Clearance,7244,850,,16,27500.81,11.744,0.01,1.892,3585.5,0,0
2023-04-10,Email,Retargeting - Cart Abandon,17639,3436,1463.03,394,554137.99,19.483,0.43,11.467,378.76,0,0
2023-04-10,Organic,New Product Launch,37700,188,0.0,9,11775.36,0.5,0.0,5.301,0.0,0,0
2023-04-10,Organic,Brand Awareness Q1,32297,161,0.0,0,25.29,0.5,0.0,0.507,0.0,0,0
2023-04-10,Organic,Valentine Promo,6146,30,19.67,2,1809.51,0.5,0.66,6.977,91.99,0,0
2023-04-11,Google Search,Black Friday Blitz,37119,2124,8292.23,90,79060.78,5.723,3.9,4.266,9.53,0,0
2023-04-11,Google Search,Promo - Summer Sale,5468,371,1866.05,26,17454.41,6.796,5.03,7.187,9.35,0,0
2023-04-11,Google Search,Valentine Promo,21733,1503,8062.06,111,124447.57,6.917,5.36,7.429,15.44,0,0
2023-04-11,Google Display,Brand Awareness Q1,24292,327,426.55,2,2369.92,1.348,1.3,0.786,5.56,0,0
2023-04-11,Google Display,Loyalty Programme,4465,41,58.84,3,2425.95,0.927,1.44,7.932,41.23,0,0
2023-04-11,Google Display,Promo - Summer Sale,31007,521,774.32,40,67265.13,1.683,1.49,7.704,86.87,0,0
2023-04-11,Meta Facebook,Retargeting - Cart Abandon,23833,642,1697.23,14,17434.28,2.698,2.64,2.304,10.27,0,0
2023-04-11,Meta Facebook,Valentine Promo,4701,124,327.6,5,7671.3,2.657,2.64,4.36,23.42,0,0
2023-04-11,Meta Instagram,Valentine Promo,34255,1198,4482.19,31,26184.65,3.5,3.74,2.669,5.84,0,0
2023-04-11,Meta Instagram,Black Friday Blitz,5913,165,515.14,11,11771.66,2.793,3.12,6.751,22.85,0,0
2023-04-11,Meta Instagram,Promo - Summer Sale,19209,592,1948.08,45,66640.76,3.085,3.29,7.605,34.21,0,0
2023-04-11,Meta Instagram,Brand Awareness Q1,31423,1050,3197.32,33,41436.12,3.344,3.05,3.174,12.96,0,0
2023-04-11,Email,Promo - Summer Sale,27345,6561,0.0,209,330183.0,23.996,0.0,3.193,0.0,0,0
2023-04-11,Email,End of Year Clearance,6323,1406,739.7,91,40050.68,22.248,0.53,6.479,54.14,0,0
2023-04-11,Email,Brand Awareness Q1,31847,6191,7084.95,42,51541.34,19.44,1.14,0.692,7.27,0,0
2023-04-11,Email,Loyalty Programme,31692,4664,0.0,68,90558.28,14.718,0.0,1.461,0.0,0,0
2023-04-11,Organic,Brand Awareness Q1,29109,145,0.0,1,1646.18,0.5,0.0,0.835,0.0,0,0
2023-04-11,Organic,Black Friday Blitz,17379,86,0.0,6,8716.85,0.5,0.0,7.052,0.0,0,0
2023-04-11,Organic,Loyalty Programme,3796,18,0.36,0,0.0,0.5,0.02,4.174,-790.5,0,0
2023-04-11,Organic,New Product Launch,31286,156,0.0,11,13785.52,0.5,0.0,7.16,0.0,0,0
2023-04-12,Google Search,Brand Awareness Q1,24121,1430,5352.61,36,18364.12,5.93,3.74,2.557,3.43,0,0
2023-04-12,Google Search,Back to School,4687,438,1990.97,22,10012.31,9.351,4.55,5.166,5.03,0,0
2023-04-12,Google Search,Black Friday Blitz,14797,1154,5640.88,84,44647.78,7.803,4.89,7.331,7.92,0,0
2023-04-12,Google Display,Black Friday Blitz,32756,466,452.48,10,5591.32,1.424,0.97,2.301,12.36,0,0
2023-04-12,Google Display,Valentine Promo,5356,96,64.51,1,591.91,1.806,0.67,1.423,9.18,0,0
2023-04-12,Google Display,New Product Launch,31108,537,478.8,24,30809.73,1.728,0.89,4.592,64.35,0,0
2023-04-12,Google Display,Loyalty Programme,26142,389,237.1,12,19372.53,1.49,0.61,3.178,81.71,0,0
2023-04-12,Meta Facebook,Retargeting - Cart Abandon,24284,502,1324.52,41,31580.3,2.07,2.64,8.357,23.84,0,0
2023-04-12,Meta Facebook,Back to School,3318,93,304.49,4,5153.33,2.811,3.27,4.624,16.92,0,0
2023-04-12,Meta Instagram,Brand Awareness Q1,35614,1340,4090.12,45,52600.17,3.765,3.05,3.367,12.86,0,0
2023-04-12,Meta Instagram,New Product Launch,5455,170,690.08,6,3729.39,3.117,4.06,3.954,5.4,0,0
2023-04-12,Email,New Product Launch,25270,4817,0.0,112,116395.34,19.064,0.0,2.325,0.0,0,0
2023-04-12,Email,Promo - Summer Sale,33462,5267,3236.19,273,226726.14,15.741,0.61,5.198,70.06,0,0
2023-04-12,Organic,Valentine Promo,13760,68,0.0,1,1465.51,0.5,0.0,1.734,0.0,0,0
2023-04-12,Organic,Black Friday Blitz,5463,27,0.0,1,1583.88,0.5,0.0,4.472,0.0,0,0
2023-04-12,Organic,New Product Launch,17357,86,,5,5096.47,0.5,0.0,5.853,0.0,0,0
2023-04-12,Organic,Retargeting - Cart Abandon,17830,89,33.53,3,4265.42,0.5,0.38,4.277,127.21,0,0
2023-04-13,Google Search,Loyalty Programme,14740,487,2241.53,33,11716.69,3.31,4.6,6.783,5.23,0,0
2023-04-13,Google Search,New Product Launch,3247,175,940.18,2,1268.02,5.401,5.37,1.516,1.35,0,0
2023-04-13,Google Search,Back to School,10657,579,2264.69,11,10968.22,5.442,3.91,1.997,4.84,0,0
2023-04-13,Google Display,Valentine Promo,16855,240,2.52,7,4806.3,1.426,0.01,2.989,1907.26,0,0
2023-04-13,Google Display,Brand Awareness Q1,20662,211,271.82,6,5146.66,1.024,1.29,3.016,18.93,0,0
2023-04-13,Google Display,Back to School,39303,496,847.15,13,8163.69,1.263,1.71,2.722,9.64,0,0
2023-04-13,Google Display,Promo - Summer Sale,13796,122,223.31,8,13486.86,0.885,1.83,6.9,60.4,0,0
2023-04-13,Meta Facebook,Retargeting - Cart Abandon,10315,235,595.84,12,7642.98,2.28,2.54,5.39,12.83,0,0
2023-04-13,Meta Facebook,Loyalty Programme,32681,470,1143.03,12,18222.9,1.44,2.43,2.681,15.94,0,0
2023-04-13,Meta Instagram,Retargeting - Cart Abandon,11069,329,1150.66,10,17170.08,2.976,3.5,3.218,14.92,0,0
2023-04-13,Meta Instagram,Loyalty Programme,15957,523,1624.4,12,10584.44,3.282,3.11,2.342,6.52,0,0
2023-04-13,Meta Instagram,Valentine Promo,27896,1118,3657.04,36,35405.45,4.008,3.27,3.226,9.68,0,0
2023-04-13,Meta Instagram,Brand Awareness Q1,18263,421,1485.12,15,21899.9,2.308,3.53,3.724,14.75,0,0
2023-04-13,Email,New Product Launch,25130,4509,0.0,123,155271.32,17.944,0.0,2.73,0.0,0,0
2023-04-13,Email,Black Friday Blitz,20587,2869,1394.97,203,321864.36,13.937,0.49,7.11,230.73,0,0
2023-04-13,Email,Loyalty Programme,35227,4158,,102,47495.2,11.804,0.0,2.465,0.0,0,0
2023-04-13,Email,Promo - Summer Sale,34433,5474,0.0,357,443251.93,15.899,0.0,6.537,0.0,0,0
2023-04-13,Organic,End of Year Clearance,36047,180,0.0,6,6334.52,0.5,0.0,3.62,0.0,0,0
2023-04-13,Organic,Loyalty Programme,13653,68,0.0,2,1498.47,0.5,0.0,3.253,0.0,0,0
2023-04-14,Google Search,Back to School,29870,2031,9110.84,111,166373.88,6.801,4.49,5.467,18.26,0,0
2023-04-14,Google Search,End of Year Clearance,5729,287,1142.37,7,11696.68,5.013,3.98,2.45,10.24,0,0
2023-04-14,Google Search,New Product Launch,32825,2036,8300.27,143,132261.45,6.204,4.08,7.042,15.93,0,0
2023-04-14,Google Search,Retargeting - Cart Abandon,22675,1332,6957.66,84,75196.54,5.878,5.22,6.36,10.81,0,0
2023-04-14,Google Display,Valentine Promo,38293,453,768.81,7,10129.92,1.184,1.7,1.593,13.18,0,0
2023-04-14,Google Display,Black Friday Blitz,22271,300,432.8,12,10147.58,1.347,1.44,4.112,23.45,0,0
2023-04-14,Meta Facebook,Brand Awareness Q1,25196,537,1262.58,10,10151.99,2.134,2.35,1.991,8.04,0,0
2023-04-14,Meta Facebook,Back to School,29613,733,2138.69,26,27119.7,2.476,2.92,3.573,12.68,0,0
2023-04-14,Meta Facebook,Black Friday Blitz,20488,472,,17,10160.29,2.304,3.55,3.677,6.06,0,0
2023-04-14,Meta Facebook,Loyalty Programme,18402,597,1279.68,17,7899.45,3.248,2.14,2.859,6.17,0,0
2023-04-14,Meta Instagram,Black Friday Blitz,20713,558,1505.73,41,20054.05,2.697,2.7,7.486,13.32,0,0
2023-04-14,Meta Instagram,Promo - Summer Sale,9035,316,1153.67,11,12657.51,3.507,3.65,3.522,10.97,0,0
2023-04-14,Email,New Product Launch,22034,4279,2295.53,266,389333.16,19.422,0.54,6.216,169.6,0,0
2023-04-14,Email,Valentine Promo,21469,4408,,102,124953.08,20.536,0.93,2.334,30.61,0,0
2023-04-14,Email,Retargeting - Cart Abandon,11486,1917,1375.99,245,352668.51,16.698,0.72,12.782,256.3,0,0
2023-04-14,Organic,End of Year Clearance,20436,102,0.0,6,8914.76,0.5,0.0,6.756,0.0,0,0
2023-04-14,Organic,Black Friday Blitz,29936,149,0.0,11,17367.58,0.5,0.0,7.621,0.0,0,0
2023-04-14,Organic,Brand Awareness Q1,3280,16,8.83,0,0.0,0.5,0.55,2.152,-8.71,0,0
2023-04-14,Organic,Retargeting - Cart Abandon,12751,63,34.13,7,4693.23,0.5,0.54,11.293,137.51,0,0
2023-04-15,Google Search,New Product Launch,51740,1778,8676.45,112,156367.78,3.437,4.88,6.303,18.02,1,0
2023-04-15,Google Search,Back to School,43895,2708,11274.89,91,43313.89,6.17,4.16,3.385,3.84,1,0
2023-04-15,Google Search,Promo - Summer Sale,20349,1377,5487.55,55,94272.1,6.77,3.99,4.002,17.18,1,0
2023-04-15,Google Search,Black Friday Blitz,39482,2349,11451.08,57,56737.2,5.95,4.87,2.467,4.95,1,0
2023-04-15,Google Display,Brand Awareness Q1,15001,211,164.74,3,4110.95,1.413,0.78,1.57,24.95,1,0
2023-04-15,Google Display,Valentine Promo,46372,231,196.2,15,23220.84,0.5,0.85,6.673,118.35,1,0
2023-04-15,Google Display,Promo - Summer Sale,33117,416,454.46,10,9981.39,1.258,1.09,2.578,21.96,1,0
2023-04-15,Google Display,Black Friday Blitz,38762,686,,43,58212.44,1.771,0.95,6.34,89.32,1,0
2023-04-15,Meta Facebook,Valentine Promo,6526,156,468.76,11,6181.98,2.402,3.0,7.455,13.19,1,0
2023-04-15,Meta Facebook,Brand Awareness Q1,32782,793,2465.58,19,28957.59,2.42,3.11,2.489,11.74,1,0
2023-04-15,Meta Facebook,Black Friday Blitz,37717,677,2046.2,53,34413.27,1.796,3.02,7.861,16.82,1,0
2023-04-15,Meta Instagram,Promo - Summer Sale,44795,1044,2893.43,18,21363.25,2.332,2.77,1.76,7.38,1,0
2023-04-15,Meta Instagram,Loyalty Programme,41987,1184,4603.32,64,50661.54,2.82,3.89,5.473,11.01,1,0
2023-04-15,Meta Instagram,End of Year Clearance,18140,448,1463.33,7,7795.37,2.473,3.27,1.73,5.33,1,0
2023-04-15,Email,Back to School,19681,3778,2454.09,90,150564.07,19.2,0.65,2.393,61.35,1,0
2023-04-15,Email,Brand Awareness Q1,36418,8100,0.0,120,82301.72,22.242,0.0,1.493,0.0,1,0
2023-04-15,Organic,End of Year Clearance,35220,176,14.54,8,4795.68,0.5,0.08,4.63,329.83,1,0
2023-04-15,Organic,Promo - Summer Sale,39722,198,0.0,7,12171.22,0.5,0.0,3.738,0.0,1,0
2023-04-15,Organic,New Product Launch,15088,75,57.85,3,3179.09,0.5,0.77,4.755,54.95,1,0
2023-04-15,Organic,Brand Awareness Q1,9555,47,2.77,0,0.0,0.5,0.06,1.861,-120.7,1,0
2023-04-16,Google Search,Retargeting - Cart Abandon,31645,2096,9652.09,134,184912.23,6.624,4.61,6.441,19.16,1,0
2023-04-16,Google Search,New Product Launch,44704,2606,10904.49,55,65233.43,5.831,4.18,2.111,5.98,1,0
2023-04-16,Google Display,New Product Launch,21276,267,509.84,2,1172.48,1.257,1.91,1.052,2.3,1,0
2023-04-16,Google Display,Back to School,9714,186,225.24,12,14787.76,1.918,1.21,6.772,65.65,1,0
2023-04-16,Google Display,Retargeting - Cart Abandon,25333,324,397.56,24,40103.64,1.283,1.23,7.49,100.87,1,0
2023-04-16,Meta Facebook,Back to School,6751,247,517.8,15,11252.46,3.659,2.1,6.161,21.73,1,0
2023-04-16,Meta Facebook,End of Year Clearance,43432,1240,2835.9,42,66138.2,2.857,2.29,3.427,23.32,1,0
2023-04-16,Meta Facebook,Black Friday Blitz,29974,744,3049.96,27,41342.46,2.485,4.1,3.738,13.56,1,0
2023-04-16,Meta Instagram,Loyalty Programme,19545,723,2563.52,52,73445.72,3.7,3.55,7.3,28.65,1,0
2023-04-16,Meta Instagram,New Product Launch,42759,1396,4897.0,51,66709.46,3.266,3.51,3.693,13.62,1,0
2023-04-16,Email,Promo - Summer Sale,24840,3560,0.0,256,148036.44,14.332,0.0,7.199,0.0,1,0
2023-04-16,Email,Loyalty Programme,49520,10723,578.96,326,547754.65,21.655,0.05,3.043,946.1,1,0
2023-04-16,Email,Valentine Promo,22506,4099,217.62,301,284724.79,18.215,0.05,7.361,1308.36,1,0
2023-04-16,Email,Brand Awareness Q1,50968,11243,640.69,103,90961.44,22.06,0.06,0.924,141.97,1,0
2023-04-16,Organic,End of Year Clearance,38376,191,7.05,7,5254.3,0.5,0.04,4.157,745.29,1,0
2023-04-16,Organic,Valentine Promo,46344,231,16.67,3,799.48,0.5,0.07,1.312,47.96,1,0
2023-04-17,Google Search,Back to School,28754,1490,6112.0,104,96256.87,5.184,4.1,6.99,15.75,0,0
2023-04-17,google search,Loyalty Programme,3622,193,909.8,5,7235.59,5.334,4.71,2.754,7.95,0,0
2023-04-17,Google Search,Retargeting - Cart Abandon,12763,471,2255.4,24,34418.32,3.693,4.79,5.264,15.26,0,0
2023-04-17,Google Search,Valentine Promo,34846,1924,8771.12,81,38075.62,5.522,4.56,4.229,4.34,0,0
2023-04-17,Google Display,New Product Launch,21003,258,251.72,17,10201.87,1.231,0.98,6.891,40.53,0,0
2023-04-17,Google Display,Back to School,4482,78,74.33,4,2484.74,1.756,0.95,5.249,33.43,0,0
2023-04-17,Google Display,Promo - Summer Sale,11617,214,250.5,10,9123.13,1.85,1.17,4.743,36.42,0,0
2023-04-17,Google Display,End of Year Clearance,8179,94,103.7,5,1980.19,1.155,1.1,5.7,19.1,0,0
2023-04-17,Meta Facebook,Retargeting - Cart Abandon,14981,354,1029.74,14,5434.3,2.365,2.91,4.027,5.28,0,0
2023-04-17,Meta Facebook,Back to School,38235,940,2502.3,23,31214.01,2.461,2.66,2.513,12.47,0,0
2023-04-17,Meta Facebook,End of Year Clearance,37235,847,2650.32,46,63805.52,2.276,3.13,5.487,24.07,0,0
2023-04-17,Meta Instagram,Loyalty Programme,32893,1275,3384.14,17,6078.95,3.879,2.65,1.367,1.8,0,0
2023-04-17,Meta Instagram,Black Friday Blitz,27406,768,3149.73,48,81384.4,2.804,4.1,6.37,25.84,0,0
2023-04-17,Email,New Product Launch,4231,844,0.0,33,58716.54,19.949,0.0,3.952,0.0,0,0
2023-04-17,Email,End of Year Clearance,24489,3626,0.0,244,326078.6,14.811,0.0,6.744,0.0,0,0
2023-04-17,Email,Brand Awareness Q1,8167,1513,0.0,19,30828.43,18.532,0.0,1.272,0.0,0,0
2023-04-17,Organic,Retargeting - Cart Abandon,36357,181,77.85,5,4283.83,0.5,0.43,2.806,55.03,0,0
2023-04-17,Organic,End of Year Clearance,39256,196,149.63,10,12938.28,0.5,0.76,5.388,86.47,0,0
2023-04-17,Organic,Brand Awareness Q1,39933,199,281.01,3,2840.44,0.5,1.41,1.883,10.11,0,0
2023-04-17,Organic,New Product Launch,17934,89,0.0,2,1813.88,0.5,0.0,2.496,0.0,0,0
2023-04-18,Google Search,Brand Awareness Q1,23064,1317,6773.06,7,4598.18,5.713,5.14,0.542,0.68,0,0
2023-04-18,Google Search,Loyalty Programme,17494,1149,5843.05,16,24178.92,6.57,5.09,1.462,4.14,0,0
2023-04-18,Google Display,Valentine Promo,30233,429,550.54,13,16050.67,1.42,1.28,3.111,29.15,0,0
2023-04-18,Google Display,Brand Awareness Q1,9074,108,25.09,3,4382.15,1.196,0.23,2.994,174.66,0,0
2023-04-18,Google Display,Back to School,14901,218,115.53,6,2827.14,1.464,0.53,2.764,24.47,0,0
2023-04-18,Google Display,Promo - Summer Sale,23512,273,380.67,21,28318.03,1.162,1.39,7.87,74.39,0,0
2023-04-18,Meta Facebook,Retargeting - Cart Abandon,24394,601,1708.52,75,98662.13,2.464,2.84,12.554,57.75,0,0
2023-04-18,Meta Facebook,Valentine Promo,7810,225,667.69,7,8739.57,2.892,2.97,3.346,13.09,0,0
2023-04-18,Meta Facebook,Promo - Summer Sale,32312,895,2354.8,32,40923.91,2.771,2.63,3.677,17.38,0,0
2023-04-18,Meta Facebook,Back to School,18094,410,1006.73,18,24784.36,2.271,2.46,4.524,24.62,0,0
2023-04-18,Meta Instagram,New Product Launch,11785,436,1077.67,13,18717.51,3.703,2.47,3.162,17.37,0,0
2023-04-18,Meta Instagram,Brand Awareness Q1,18801,631,1670.19,16,7018.61,3.36,2.65,2.669,4.2,0,0
2023-04-18,Email,Back to School,13095,1657,503.95,60,77126.57,12.655,0.3,3.63,153.04,0,0
2023-04-18,Email,Black Friday Blitz,18513,4238,0.0,316,384807.97,22.897,0.0,7.464,0.0,0,0
2023-04-18,Email,Promo - Summer Sale,30970,8271,6184.47,510,421509.22,26.708,0.75,6.175,68.16,0,0
2023-04-18,Organic,Valentine Promo,29203,146,0.0,8,6235.05,0.5,0.0,5.536,0.0,0,0
2023-04-18,Organic,Brand Awareness Q1,4757,23,12.89,0,161.11,0.5,0.56,1.302,12.5,0,0
2023-04-18,Organic,Black Friday Blitz,25948,129,0.0,3,3591.58,0.5,0.0,2.696,0.0,0,0
2023-04-19,Google Search,New Product Launch,37039,1604,8302.34,52,51973.89,4.332,5.18,3.251,6.26,0,0
2023-04-19,Google Search,End of Year Clearance,3375,289,1313.69,4,4175.43,8.591,4.55,1.452,3.18,0,0
2023-04-19,Google Search,Black Friday Blitz,15297,1218,5005.89,16,28761.75,7.964,4.11,1.365,5.75,0,0
2023-04-19,Google Search,Back to School,16103,877,4398.26,16,9553.27,5.448,5.02,1.879,2.17,0,0
2023-04-19,Google Display,New Product Launch,30731,565,1129.26,34,27384.06,1.84,2.0,6.075,24.25,0,0
2023-04-19,Google Display,End of Year Clearance,15617,210,260.39,5,3093.34,1.347,1.24,2.714,11.88,0,0
2023-04-19,Google Display,Black Friday Blitz,18822,323,401.41,10,11514.97,1.717,1.24,3.122,28.69,0,0
2023-04-19,Google Display,Brand Awareness Q1,15734,212,246.68,3,4826.46,1.349,1.16,1.452,19.57,0,0
2023-04-19,Meta Facebook,Valentine Promo,27873,579,1685.07,12,11809.53,2.08,2.91,2.174,7.01,0,0
2023-04-19,Meta Facebook,Loyalty Programme,36276,1012,3445.47,53,51854.28,2.79,3.4,5.266,15.05,0,0
2023-04-19,Meta Instagram,Back to School,28815,1021,2803.95,40,19269.48,3.545,2.75,3.992,6.87,0,0
2023-04-19,Meta Instagram,Brand Awareness Q1,22838,570,2238.08,14,8417.37,2.499,3.93,2.583,3.76,0,0
2023-04-19,Email,Retargeting - Cart Abandon,23027,3727,0.0,248,221845.77,16.187,0.0,6.68,0.0,0,0
2023-04-19,Email,Black Friday Blitz,35150,7048,358.47,105,57855.53,20.054,0.05,1.504,161.4,0,0
2023-04-19,Email,New Product Launch,33596,7294,0.0,172,288769.51,21.711,0.0,2.37,0.0,0,0
2023-04-19,Email,Loyalty Programme,3216,572,,6,6725.06,17.799,0.0,1.09,0.0,0,0
2023-04-19,Organic,Valentine Promo,28496,142,150.59,11,9997.23,0.5,1.06,7.793,66.39,0,0
2023-04-19,Organic,Back to School,33890,169,0.0,5,8719.4,0.5,0.0,3.155,0.0,0,0
2023-04-19,Organic,New Product Launch,6098,30,0.0,1,418.28,0.5,0.0,3.862,0.0,0,0
2023-04-19,Organic,Loyalty Programme,10344,51,0.0,1,1470.52,0.5,0.0,3.694,0.0,0,0
2023-04-20,Google Search,Loyalty Programme,26549,1843,7992.53,84,89311.22,6.942,4.34,4.567,11.17,0,0
2023-04-20,Google Search,Black Friday Blitz,26352,1137,5068.87,66,85842.54,4.316,4.46,5.875,16.94,0,0
2023-04-20,Google Display,New Product Launch,5159,74,35.45,5,4559.44,1.445,0.48,7.45,128.62,0,0
2023-04-20,Google Display,End of Year Clearance,5327,92,81.46,5,6287.33,1.737,0.89,5.882,77.18,0,0
2023-04-20,Google Display,Back to School,19479,297,195.96,15,25552.29,1.525,0.66,5.238,130.4,0,0
2023-04-20,Meta Facebook,Black Friday Blitz,13367,301,761.83,3,4497.02,2.255,2.53,1.086,5.9,0,0
2023-04-20,Meta Facebook,New Product Launch,28227,665,1922.85,25,29800.01,2.356,2.89,3.784,15.5,0,0
2023-04-20,Meta Instagram,End of Year Clearance,30770,950,2231.05,20,19578.41,3.09,2.35,2.161,8.78,0,0
2023-04-20,Meta Instagram,New Product Launch,22365,683,2514.95,30,33879.39,3.054,3.68,4.505,13.47,0,0
2023-04-20,Email,Black Friday Blitz,8841,1476,699.26,26,30822.4,16.695,0.47,1.765,44.08,0,0
2023-04-20,Email,Loyalty Programme,25260,3823,0.0,256,189491.53,15.138,0.0,6.7,0.0,0,0
2023-04-20,Email,Back to School,16689,3686,661.74,276,256134.53,22.09,0.18,7.51,387.06,0,0
2023-04-20,Organic,Brand Awareness Q1,34876,174,0.0,0,155.52,0.5,0.0,0.506,0.0,0,0
2023-04-20,Organic,Retargeting - Cart Abandon,29653,148,0.0,11,14236.19,0.5,0.0,7.48,0.0,0,0
2023-04-20,Organic,Loyalty Programme,31462,157,0.0,3,2848.96,0.5,0.0,2.194,0.0,0,0
2023-04-21,Google Search,Retargeting - Cart Abandon,35887,1942,8779.68,237,238346.91,5.413,4.52,12.223,27.15,0,0
2023-04-21,Google Search,New Product Launch,17507,1294,6104.8,29,12663.49,7.395,4.72,2.299,2.07,0,0
2023-04-21,Google Search,Back to School,13776,714,3041.43,47,29151.97,5.185,4.26,6.664,9.58,0,0
2023-04-21,Google Search,Promo - Summer Sale,29211,1058,4740.73,43,72137.52,3.623,4.48,4.085,15.22,0,0
2023-04-21,Google Display,Retargeting - Cart Abandon,22763,369,265.05,9,4390.68,1.624,0.72,2.56,16.57,0,0
2023-04-21,Google Display,Promo - Summer Sale,6332,70,52.89,2,2366.42,1.119,0.76,3.395,44.74,0,0
2023-04-21,Meta Facebook,Back to School,6493,173,464.31,4,6942.35,2.669,2.68,2.863,14.95,0,0
2023-04-21,Meta Facebook,Promo - Summer Sale,6313,120,361.12,2,2211.98,1.91,3.01,1.678,6.13,0,0
2023-04-21,Meta Facebook,Brand Awareness Q1,3308,97,314.23,1,914.81,2.943,3.24,1.815,2.91,0,0
2023-04-21,Meta Instagram,Back to School,24995,792,2347.09,41,34474.91,3.169,2.96,5.231,14.69,0,0
2023-04-21,Meta Instagram,End of Year Clearance,25623,1050,2451.6,83,127333.07,4.1,2.33,7.996,51.94,0,0
2023-04-21,Meta Instagram,Loyalty Programme,26217,881,2018.74,49,44107.12,3.362,2.29,5.656,21.85,0,0
2023-04-21,Email,Valentine Promo,9249,1420,0.0,14,22478.98,15.357,0.0,1.022,0.0,0,0
2023-04-21,Email,End of Year Clearance,29874,5350,1679.05,325,532539.05,17.909,0.31,6.077,317.17,0,0
2023-04-21,Organic,Brand Awareness Q1,37906,189,44.16,2,2619.01,0.5,0.23,1.478,59.31,0,0
2023-04-21,Organic,Promo - Summer Sale,19035,95,44.0,3,3662.63,0.5,0.46,3.579,83.24,0,0
2023-04-22,Google Search,Back to School,4257,202,953.03,15,25924.26,4.757,4.72,7.903,27.2,1,0
2023-04-22,Google Search,Loyalty Programme,31277,2206,10799.21,24,20930.75,7.053,4.9,1.116,1.94,1,0
2023-04-22,Google Search,Valentine Promo,6913,663,3562.25,51,72407.91,9.591,5.37,7.787,20.33,1,0
2023-04-22,Google Search,Promo - Summer Sale,41376,2426,10257.83,63,66565.15,5.864,4.23,2.635,6.49,1,0
2023-04-22,Google Display,Promo - Summer Sale,12589,159,153.37,9,7209.15,1.265,0.96,6.14,47.0,1,0
2023-04-22,Google Display,Valentine Promo,21319,417,658.24,24,38620.56,1.958,1.58,5.984,58.67,1,0
2023-04-22,Google Display,New Product Launch,45271,719,862.14,8,8603.93,1.589,1.2,1.222,9.98,1,0
2023-04-22,Google Display,Loyalty Programme,11346,125,184.84,3,4104.26,1.102,1.48,3.109,22.2,1,0
2023-04-22,Meta Facebook,Back to School,45319,1347,4178.43,75,52366.04,2.973,3.1,5.638,12.53,1,0
